1527,4405746537.mp4,DO,what event is being celebrated?,0,['christmas', 'showroom', 'birthday celebration', 'dinner', 'singing'],0
1528,4771022581.mp4,CW,why was the girl in purple putting her hand over the baby s head at the end?,0,['playing with hair', 'show the way', 'touch leg', 'check the temperature outside', 'put bib around baby'],0
1529,5912473393.mp4,CW,why is there a person present in the corner?,3,['waiting for their turn', 'seeing other people play', 'backup dancer', 'control the sound', 'feeding birds'],3
1530,6068969659.mp4,DL,where is this video taken?,3,['ball room', 'house', 'living room', 'mountain top', 'road'],3
1531,4827069441.mp4,CW,why is the boy sitting on the ground?,0,['play with rabbit', 'to take off shoe', 'fell off from the swing', 'playing with sand', 'tired from running'],0
1532,3557601110.mp4,CW,why is there a man in black standing next to the bridge holding up his phone?,2,['calling someone', 'refer to notes', 'taking video', 'playing games', 'message to someone'],2
1533,3042965654.mp4,DO,what is the equipment that the man is shown with?,3,['cowboy', 'car', 'phone', 'prototype of a hot air balloon', 'guitar'],5
1534,2405004230.mp4,DL,where is this video taken?,3,['stage', 'ball room', 'by a lake', 'carnival', 'room'],2
1536,12427023395.mp4,CW,why was the man standing in front of the cake in the middle?,1,['birthday celebration', 'help to light candle', 'take picture', 'move the cake', 'support him up'],1
1538,3692009167.mp4,DL,where is this place?,0,['home', 'zoo', 'golf course', 'dirt field', 'dog event'],0
1539,5338232189.mp4,TC,what does the lady in black on the sofa hold in her hands?,3,['toy car', 'clothes', 'handbag', 'glass bottle', 'guitar'],2
1540,5445670939.mp4,DL,where are the people hanging out?,3,['road', 'bus', 'hospital room', 'living room', 'forest trail'],3
1541,4940808240.mp4,DL,where does the kid hang out?,3,['office', 'house', 'along the roadside', 'floor in the home', 'stairs'],3
1542,3317240291.mp4,TN,what does the boy do after completely opening up the box at the start?,2,['point his finger', 'run', 'throwing out contents of the box', 'very happy', 'clap'],3
1543,5728022703.mp4,TC,what is the response of the man in red while the girl in black is leaning backwards and laughing?,2,['put hand on mouth', 'sit still on the chair', 'laugh', 'stand still at the side', 'moves his head'],3
1544,9132487788.mp4,DO,what are the men using the items in their hands as?,2,['direct the plane to park', 'bottle of snack', 'musical instruments', 'team member', 'sliding board'],3
1546,3579030253.mp4,CW,why did the person pull the toy in the middle?,3,['make space for girl', 'play with cat', 'show his affection', 'lure dog to play', 'move it closer to boy'],3
1547,2517097455.mp4,TN,what does the boy do after doing a flip near the beginning?,2,['lying on the floor', 'lie down', 'pick up blanket', 'stand still', 'throws it'],2
1548,2744507539.mp4,TN,how did the man in red suit feel after landing?,0,['happy', 'walk', 'walk away to the gate', 'touch the boot', 'reloads'],0
1549,6158132572.mp4,DL,where is this video taken?,4,['kitchen', 'zoo', 'park', 'computer table', 'house'],4
1550,2639154995.mp4,TC,what are the three people standing at the balcony doing?,4,['play guitar', 'performing', 'dancing', 'big fruit', 'watching fireworks'],4
1551,2881352518.mp4,TN,what does the lady do after finishing putting on her clothes?,0,['put on shoes', 'take jacket', 'clap hands', 'put cotton pad', 'try it'],3
1552,8857007026.mp4,CW,why did the woman hold out her phone when she was reaching nearer to the platform?,0,['to pass it to the other person', 'talking to girl', 'wants to play', 'to hear the people in the monitor', 'filming the event'],4
1553,5372042516.mp4,DO,whose birthday party is this for?,0,['the girl in pink', 'the lady in black', 'girl in hat', 'the elderly man', 'man on the right'],0
1554,4578166923.mp4,DO,what is the guy in the green shirt wearing under his nose?,4,['piercing', 'necklace', 'bandana', 'glasses', 'fake mustache'],4
1555,3740849151.mp4,CW,why is the lady in blue holding the baby?,4,['look into the chicken coop', 'take out vegetables', 'support baby', 'drinking from it', 'help baby stand upright'],2
1556,6382059603.mp4,DO,what is the colour of the special chair that the babies are in?,3,['white', 'green', 'silver', 'black', 'blue'],0
1557,5279956242.mp4,TN,what does the man in blue jacket do as the man in white was filmed after the middle part of the video?,4,['turns around', 'loads a bullet', 'stand behind lady', 'points to the right', 'walk behind him'],3
1558,4555151860.mp4,CW,why does the man in white hold on to the kid s shoulders when he leans forward?,3,['use him to block because shy', 'speaking to him', 'jumping over him', 'hold him', 'watching over him'],1
1559,8029969533.mp4,CH,how did the lady in white show her agreement to what the lady in pink was saying?,3,['raise her hands', 'use clapperboard', 'hold a sign in front of her', 'nod her head', 'wave her hands'],3
1560,8726215081.mp4,TN,what does the baby do after seeing the woman claps her hand?,4,['touches his head', 'rub baby s face with a cloth', 'bring bag over', 'walk backwards', 'clap'],3
1563,5883403537.mp4,DO,what is the adult wearing on his finger?,4,['exercise', 'ride motorcycle', 'earpiece', 'sunscreen', 'a ring'],4
1564,4903593284.mp4,TN,what did the boy in green shirt do after the boy in yellow shirt passed him the microphone?,3,['start blowing at candle', 'turn around', 'collapse onto floor', 'takes microphone and answer', 'load the gun'],3
1565,13516621384.mp4,CH,how did the lady in black moved towards the direction of the camera?,1,['move her hands around on the screen', 'slide over', 'crawl towards the paper', 'on her waist', 'smart watch'],1
1566,5542785759.mp4,TC,what does the man in black do with the yellow liquid?,4,['look at computer', 'sit and listen to him', 'attentively', 'angry', 'moves it away'],4
1567,5433704698.mp4,CW,why does the child in orange bring the first pink stool into the room?,3,['teacher instructed the child', 'the lady requested', 'to clean the stool', 'return the stool', 'show to someone'],2
1568,3121452683.mp4,CW,why did the man and lady wave their hands in the air?,0,['greeting', 'call waiter', 'to direct traffic', 'teach her piano', 'showing off flag'],0
1569,2779111829.mp4,TN,what does the boy in white do after the man in red snatched the shirt away from him at the start?,0,['pulls the boy in red', 'smiles', 'open door', 'stand there watching', 'taps his hand'],1
1570,4853075919.mp4,TC,how did the woman feel when feeding the girl who is sleeping on the couch?,0,['found it funny', 'confused', 'worried', 'shocked', 'pleased'],None
1571,3070014782.mp4,CW,why did the boy slide down on the floor at the start?,3,['hit himself with the can', 'feel ticklish', 'to balance himself', 'running too fast', 'to catch the baby'],2
1572,4161474420.mp4,DO,what is the toy in front of them?,1,['bowl', 'train', 'giraffe toy', 'siblings', 'phone'],2
1573,6954179507.mp4,CW,why are their temporary toilets located at the habour?,0,['temporary site so no fixed toilets', 'try to reach the land', 'block out people from entering', 'creating a new plantation', 'near a water point'],0
1574,2486475553.mp4,CW,why does man keep following the dog?,2,['to snatch the ball', 'change his clothes', 'ensure the dog s on right path', 'change his attire', 'wash him'],2
1575,8227806049.mp4,CH,how does the man show his affection towards the baby at the end of the video?,2,['adjust baby s clothes', 'put baby on his lap', 'kiss the baby', 'hold baby s body', 'hold toy in front of baby'],3
1576,3332953908.mp4,CW,why does a boy approaches the man playing flute?,1,['enjoying themselves', 'take something away from man', 'singing along', 'looking at the keys', 'follow music'],2
1577,2836465095.mp4,DL,where are they performing?,4,['factory or workshop', 'pub', 'room', 'archery practice', 'stage'],4
1578,3969677780.mp4,DO,what is the man in black jacket holding?,2,['trainer trainee', 'lights', 'cup', 'microphone', 'teacher student'],3
1580,5445670939.mp4,TC,what is the boy doing while the girl and the woman are hanging out with one another?,0,['focus on his toy', 'sleeping', 'watching', 'eating', 'laughing'],2
1581,6975125131.mp4,DC,how many people are ther ein the video?,1,['eleven', 'two', 'six', 'eight', 'nine'],1
1583,2513624400.mp4,CH,how did the lady help the baby in teething?,2,['gummy bear', 'show lollipop', 'give pacifier', 'chewing gum', 'let him bite rabbit toy'],4
1585,5807908661.mp4,CW,why did the baby point her index finger towards the phone after the woman with red watch showed it to her?,1,['see the screen clearer', 'wants to touch phone', 'perform magic', 'performance gesture', 'prevent lady from coming near him'],1
1586,3141642801.mp4,DO,how did the people protect themselves for the activity they are doing?,4,['using the controllers', 'driving', 'using markers to colour', 'through the tablet', 'safety protection'],4
1588,5188348585.mp4,TN,what did the person do after closing the liquor?,2,['walk away', 'said something', 'touch the glass with the bottle', 'touch his fingers', 'jumps'],2
1589,3440542069.mp4,TC,what was the baby doing on the chair as the lady walked out?,2,['sleeping', 'clap hands', 'drinking from bottle', 'playing with toy', 'twirl and dance'],2
1590,8726215081.mp4,CW,why does the baby sway whenever she takes a step?,1,['gesturing', 'new to walking', 'touch the toy', 'trying to sleep', 'playing'],1
1592,3728184329.mp4,DL,where is the activity occuring?,1,['carpark', 'high element corner', 'park', 'in the house', 'beach'],3
1593,4226033751.mp4,CH,how did the red popups get back to the green ball?,4,['hold the sides', 'pulled by jeep in front', 'climb on top and pull back', 'hold baby s hands', 'release the toy'],2
1595,3485555298.mp4,DL,where is this happening?,0,['a park', 'bowling alley', 'skate park', 'stage', 'trail'],4
1596,9289576155.mp4,CW,why did the brown cat growl at the orange cat when it found food?,1,['waiting for food', 'to prevent it from snatching', 'excited', 'full', 'it was hungry'],1
1597,3859630486.mp4,TN,how does the boy react to the camera?,1,['push the vacuum cleaner', 'wave', 'happy', 'push toy train', 'moving animation'],1
1598,5503178247.mp4,DL,where is this place?,3,['classroom', 'porch outside house', 'gym', 'bedroom', 'farm'],3
1599,4675888059.mp4,TN,what did the lady in pink do after the lady in blue pushed the car?,1,['she knock the car', 'help to move the car', 'nod her head', 'give thumbs up', 'hold the car wheels'],1
1600,6310337188.mp4,TC,how is the baby feeling as he plays with the man?,3,['angry', 'sad', 'disappointed', 'happy', 'sleepy'],2
1601,6074900172.mp4,CW,why is the man standing and noticing the aircraft?,0,['monitoring', 'giving talk', 'presenting awards', 'want to buy aircraft', 'part of performance'],0
1602,3626207014.mp4,CW,why did the two children go under the man s legs?,4,['kissing the leg', 'to pose for photo', 'pick up toys', 'kiss the ground', 'play'],4
1604,3426605205.mp4,CW,why is the baby sitting in the special chair?,3,['ensure baby dont fall off', 'too short', 'support him and prevent falling out', 'baby chair', 'restrict movement'],2
1605,5849071543.mp4,DO,how did the man in green protect his eyes from the sun?,0,['wear sunglasses', 'bandage', 'swimming goggles', 'hide behind the hat', 'stand behind the rope'],0
1606,3122140249.mp4,CW,why did the woman put her left hand on top of her right hand?,1,['take photos', 'give more support to cut', 'reach for instrument', 'clean her right hand', 'to wear a bangle'],1
1607,4084841090.mp4,CH,how does the man in the pool relax in the pool?,2,['use hands', 'straw', 'float', 'diving into water', 'scuba tank'],2
1608,5171841751.mp4,CW,why did the baby push down the toy after hugging it for awhile?,2,['take them to other place', 'pass the toy to camerman', 'want to stop toy from moving', 'play something else', 'toy is spoilt'],3
1610,2430157408.mp4,CW,why are the 3 children in the middle of the group of the people?,2,['relaxing', 'celebrate halloween', 'performing some music', 'blindfolded', 'affectionate'],2
1614,4286880949.mp4,DO,what is the occassion seen in the video?,2,['christmas', 'phone', 'birthday party', 'playing with cat', 'the man'],2
1615,3204890216.mp4,CW,why is the dog on a leash?,2,['carried by man', 'playing', 'ca nt run away', 'owner put it on', 'keep it under control'],4
1616,7198714574.mp4,CW,why does woman wearing white walk away initally?,4,['to sit down', 'to watch television', 'play with baby', 'take something', 'do nt block camera taking photos'],None
1619,3509821194.mp4,CW,why do the people hold onto two fans on their hands?,2,['hot weather', 'no other place to put the fans', 'props for performance', 'support their idol', 'to make fire bigger'],2
1620,2704088930.mp4,CW,why did the boy in stripes help the girl in pink to dig more sand?,0,['build sandcastle together', 'lost balance', 'scared', 'move to different place', 'observing'],0
1621,5530887795.mp4,CH,how do the two singers use body language to engage the audience?,3,['use microphone', 'singing in microphone', 'gesturing', 'move body and hands', 'man on the left signalled'],2
1622,5780852028.mp4,CW,why are the man and the girl on the platform?,0,['waiting to start cycling challenge', 'dancing', 'making a speech', 'singing', 'looking at scenery'],0
1623,4863455612.mp4,CW,why is the person scrubbing the utensil?,0,['clean it', 'admiring', 'playing', 'control the handle grip', 'showing it to lady'],0
1625,4924794333.mp4,DL,where does the man hold onto the baby?,2,['in a bag', 'walker', 'put baby on lap', 'kiss baby', 'in the stroller'],2
1626,5736690354.mp4,DL,where is the man riding the horse?,4,['street', 'avenue', 'playground', 'snow mountain', 'garden'],4
1628,5460127828.mp4,CH,how did the boy in white moved his toy?,3,['pull up', 'run towards it', 'with a stick', 'cycle', 'push it'],4
1629,6068969659.mp4,TN,what did the lady in green do after she release the lady from the rope?,4,['adjust the girl s clothes', 'push her down', 'talk to the people', 'hug her', 'unhooked her'],3
1630,6579160577.mp4,CW,why is the boy in blue pressing the piano keys?,4,['reach out for the toy', 'hit the drum set', 'follow the lady s hands', 'to win girl', 'playing piano'],4
1631,7492345390.mp4,CW,why did the lady looked up laughing a few times in the video?,1,['play with baby', 'look at camera', 'trying to reach for the puppet', 'singing and talking', 'shy'],1
1633,4563323343.mp4,TN,what does the black cat do after turning around?,2,['sleeps', 'run away', 'sit down', 'look at brown cat', 'jump on it'],3
1634,11848898333.mp4,CW,why did the man in black put his hands in his pockets?,2,['contains things needed for hike', 'dj', 'cold', 'microphone', 'talking'],2
1635,3216757365.mp4,DL,where is this happening?,0,['porch', 'forest', 'hiking', 'outdoors', 'in the sea'],3
1636,5503178247.mp4,CW,why did the older child lie down in the middle of the video?,3,['to prepare to sleep', 'to roll around', 'let dog jump over', 'to kick someone s feet', 'to look at the stars'],1
1637,2700856270.mp4,DL,where is the baby hanging out?,3,['road side', 'park', 'in walker', 'living room', 'grassland'],3
1638,6378153655.mp4,TC,how did the parrot reacted to the man s finger at the beginning of the video?,2,['place the beak on his fingers', 'perch on his back', 'shift away', 'put head closer to his chest', 'spread wings'],0
1639,4593026716.mp4,CH,how did the girl try tasting the snow in the middle?,3,['lick fingers', 'use napkins to wipe', 'scooping with spoon', 'stick tongue out', 'drink from a bowl'],0
1641,6901974982.mp4,TC,what was the lady doing at the start of the video?,1,['playing on the swings', 'pat her face', 'points towards herself', 'sitting', 'hanging clothes'],3
1643,2700856270.mp4,CW,why did the baby fall onto the ground after walking for a few steps?,0,['lose balance', 'change direction', 'lady releases her hand', 'tripped down by toy', 'toy got stuck'],0
1644,9231896269.mp4,CH,how does the child express her happiness when being shown to the camera?,0,['smile and laugh', 'kiss the baby', 'rub his stomach', 'colourful', 'jacket'],0
1646,5913320110.mp4,DO,how was the man with shirt positioned on stage at the start?,1,['give rhythm', 'standing', 'on each other', 'put visuals on screen', 'script on card'],1
1647,2486475553.mp4,CW,why did the man bend over the dog at the start?,3,["to adjust the dog's outfit", 'to pet it', 'allow it to run free', 'take out leash', 'compliment dog and show affection'],1
1648,3111307977.mp4,DO,how is the cat positioned at the start?,3,['caress it', 'lying down', 'placed in a box', 'standing on the table', 'with the string'],3
1649,3079724515.mp4,TN,what did the boy in green do after he opened the envelope?,2,['takes microphone and answer', 'happy', 'raised it up', 'put them in the drawer', 'drop his hat'],2
1650,6042037966.mp4,TC,what is the guitarist at the back wearing while playing?,3,['a morning coat', 'a life vest', 'a safety harness', 'hat', 'a cape'],None
1651,5162091958.mp4,CH,how are the kids painting on the paper?,4,['with fingers', 'with tissues', 'with sponge', 'with a roller', 'painting random lines'],3
1652,10652030225.mp4,CW,why did the man with the rod hit the man in black hardly?,4,['turn the scooter around', 'shoot video', 'catch it', 'moving with rhythm', 'training'],4
1653,2445732383.mp4,CW,why is the panda leaning on the wall as they eat?,0,['to sit up', 'to reach the tree', 'curious', 'to eat the grass', 'rest'],3
1656,3050287321.mp4,DO,what is the relationship between the adults and the baby?,1,['team members', 'parent offspring', 'coworkers', 'friends', 'classmate'],1
1657,3599210242.mp4,CW,why is the man not sitting on the bicycle seat?,1,['special challenge', 'to ride faster', 'small space', 'go across the pond', 'red traffic light'],1
1658,2486475553.mp4,CW,why does man keep pointing as he follows the dog?,4,['call for help', 'guiding the camera', 'alerting the cameraman', 'playing with the dog', 'guide the dog the direction'],4
1659,13482206704.mp4,CW,why is the girl sitting in front of the cake?,2,['wedding', 'prevent her from messing the cake', 'birthday celebration', 'to reach the table height', 'blow the candles'],2
1660,3524009829.mp4,CW,why did the woman turn when the boy was next to her?,3,['walk away', 'reach for his hand', 'donate money', 'look at the boy', 'demonstrate kindness'],3
1661,5847098868.mp4,DC,how many dogs are there in the video?,3,['two', 'three', 'five', 'one', 'six'],3
1662,7533206274.mp4,CH,how is the baby held in the pool?,2,['float', 'lady holding with left hand', 'by the man', 'move swimming board with hands', 'hugged by the girl'],2
1663,5607028175.mp4,CW,why did they raise their arms while jumping?,4,['look at squirrel', 'to shoot', 'dancing and singing', 'snowing', 'playing'],4
1664,10437686463.mp4,TC,what did the taller girl do when the shorter girl fell onto the sofa?,4,['holding something', 'cross her arms', 'raises its head', 'moves away', 'look at short girl'],4
1665,2414043078.mp4,CW,why is the man in red holding a bar in his hands?,4,['pass to the lady', 'pose for camera', 'waiting for his water', 'give to the dog', 'to eat'],1
1666,6152708743.mp4,CW,why is the baby on a special chair?,2,['no other chairs available', 'to eat', 'too young to stand alone', 'to read a book', 'feeding time'],3
1667,3240793832.mp4,TC,how is the lady feeling while playing with the baby?,4,['restless', 'engaged', 'frustrated', 'unhappy', 'happy'],4
1670,11444414803.mp4,CW,why does the boy switch his look between the piano and the sheets in the middle of the video?,1,['acts to sing', 'finished playing till that page', 'move bicycle', 'for support', 'counting'],3
1671,3377611214.mp4,CW,why did the baby smile and open his mouth before he moved his hands to his mouth?,0,['was amused by something', 'ticklish', 'woman make funny faces', 'dog playing with baby', 'he likes the food'],0
1672,10173643695.mp4,CW,why was the boy in red and black shorts running in the middle?,2,['to get the door', 'to rise cardboard up', 'to get onto table', 'go to finish line', 'chasing balls'],2
1674,2486475553.mp4,TN,what does the dog do after the leash was released?,2,['walked to a bozx before turning back', 'gets up', 'run through obstacles', 'eat the food', 'go towards the man'],4
1675,3255908815.mp4,TN,what does the boy do after rolling over in the middle?,3,['touch nose', 'flip', 'roll around', 'touch the camera', 'cycle towards the slope'],2
1676,2502947328.mp4,TP,what did the person do to the cup before picking up the ipod?,2,['switch off the buttons', 'lie on his back', 'moved it away', 'touch the top layer of the laptop', 'face grimace'],2
1678,6699885319.mp4,TN,what happened to the man after he turned to the left at the middle of the video?,0,['get off skateboard', 'continue eating then scooped for baby', 'look in front', 'shake hands', 'touch baby s arm'],2
1679,4830393131.mp4,CH,how did the ball go back to the man?,3,['using the stick', 'flew back to the man', 'the boy brought it back', 'dog brought it back', 'the man picked it up'],1
1680,10495085476.mp4,TN,what did the man do after the boy ran to hug him?,3,['put the bike down', 'push away', 'move aside', 'hug back', 'shield himself'],3
1682,6045316181.mp4,CH,how does the girl in the bath tub play with the blue toy at the beginning of the video?,3,['to flip boat', 'pass it to boy', 'blow it', 'put it into water', 'fill it with water'],4
1685,6936757706.mp4,CH,how does the girl get to eat the ice cream?,3,['run', 'throw', 'slides', 'mother feed', 'crawls'],3
1686,2574703259.mp4,CW,why does the baby holds his hands in front of it?,0,['stay stable', 'showing the lady something', 'gain attention', 'looking in the camera', 'play with it'],2
1687,8402613023.mp4,CW,why are there toys hanging above the mat?,3,['girl pasted onto plush', 'for decoration', 'custom of trick or treating', 'for the baby to play', 'for dog to play'],3
1688,4311927018.mp4,CW,why is man on the right with orange jacket holding a big pipe?,0,['to put fillings onto the ground', 'fire is going to extinguish', 'to prevent drink falling on ground', 'play the rhythm', 'to clear fire from building'],2
1689,6004462245.mp4,TN,what did the girl do after she picked up the apple?,0,['carry it and walk to sofa', 'sits down', 'eat it', 'moves forward', 'swing hands around'],2
1690,6869912856.mp4,CW,why did the man move backwards and then forward?,2,['adjust the sledge', 'to check for others in room', 'throw the girl on bed', 'play with baby', 'lost balance'],None
1691,4207981117.mp4,CW,why did the woman bend down after she run to the right?,0,['caress the dog', 'did not get toy', 'pick up something', 'reach the camera', 'touch and talk to girl'],2
1692,9021358194.mp4,CW,why did the boy sit on the chair?,3,['reading', 'watch television', 'eating', 'play a game', 'cut his hair'],3
1693,6869912856.mp4,CW,why did the girl in blue have a second go in the play?,0,['enjoyed it', 'take something from floor', 'teacher directed her', 'failed the first time', 'to try a new position'],2
1694,6936757706.mp4,CH,how does the girl signal to the woman in grey that she wants to eat in the middle of the video?,3,['she taps her on her shoulder', 'she screams at her', 'she throws the bowl at her', 'open her mouth', 'he calls her on her phone'],3
1695,3186134497.mp4,CW,why did the man in jacket gesture to the back of the store?,1,['not interested', 'to show good', 'want to buy something', 'read from it', 'feeling hot'],1
1696,3688776309.mp4,CW,why do the creature stay relatively close to the floor when moving around the tank?,2,['to escape the sharks', 'to escape the whales', 'more space', 'so that they can absorb sunlight', 'hide from light'],3
1697,2924847675.mp4,DO,what is the colour of the robot s face?,4,['white and red', 'black and red', 'white', 'orange', 'black'],4
1699,5856167780.mp4,CW,why were there bikes lying around near the pathway?,2,['for display', 'waiting to be pumped air', 'the boys place their bikes there', 'replacing tyre', 'for exhibition'],2
1700,5221530771.mp4,CW,why are the ladies moving their head?,1,['rock baby', 'enjoying the music', 'feeling restless', 'running on the spot', 'adjusting their headphones'],1
1701,6895329002.mp4,CW,why did the dog try to walk away when the man open the red fence?,2,['scared', 'wants to bite man', 'make way for open door', 'he is tired', 'it is being chased'],2
1702,2704088930.mp4,DL,where is this place?,3,['dog event', 'martial arts classroom', 'grassland', 'beach', 'home'],3
1703,4315349265.mp4,TC,how did the couple feel in the video?,3,['calm', 'crying', 'happy while learning', 'happy', 'confused'],2
1704,13925904946.mp4,CH,how did the person in helmet stay still even when the current is moving?,1,['hold the rope', 'continue paddling', 'search gloves', 'wear coats', 'wear jackets'],1
1706,6299469194.mp4,CW,why is black puppy pushing the big dog away near the beginning?,2,['touch the ball', 'afraid of it', 'defense', 'eager to start moving', 'play with it'],3
1709,11576401024.mp4,TC,how does the lady in front of the boy feel?,1,['amazed', 'happy', 'attentive', 'restless', 'annoyed'],1
1710,4693467772.mp4,CW,why were the two ladies shaking their bodies in the middle of the video?,0,['dancing', 'exercise', 'jumping on trampoline', 'play around', 'presenting to an audience'],3
1711,3529392983.mp4,CW,why is the baby s feet only slightly touching the ground?,4,['constantly running', 'dancing', 'baby is being lifted up', 'lying down', 'he is sitting in baby walker'],4
1712,2488260327.mp4,TC,what did the girl do when she climbed up to the lady?,4,['playing', 'swing her right hand', 'dancing', 'wave and dance', 'lie on the lady'],4
1713,2805028487.mp4,CW,why did the lady in black jacket and light brown pants lift her hands out near the middle?,4,['drink from', 'operating the machine', 'provide toy for dog to play', 'adjust the clothes', 'take photo'],4
1714,4032595511.mp4,CW,why is there a can on the table?,3,['sauce for cooking', 'to put out fires', 'to store sweets', 'soft drink', 'to hold candle'],3
1715,4444103383.mp4,DL,where are these people performing?,1,['stage', 'bar', 'blessing', 'bathroom', 'on stage'],0
1716,7344039494.mp4,TC,what did the man in black hold in his right hand when he is listenning to the lady speaking?,2,['phone', 'beanie', 'camera', 'umbrella', 'yellow hat'],2
1717,3480618846.mp4,DO,what is the colour of the path they are walking on?,1,['yellow', 'grey', 'pink', 'red', 'blue'],1
1718,2623764605.mp4,CW,why was the black cat looking down at itself in the second half of the video?,4,['eating', 'take gift out for girl', 'to play', 'was tired', 'licking'],4
1719,2777021212.mp4,CH,how is the man shooting?,3,['avoiding water puddle', 'shooting the balloons in the line', 'enjoying the music', 'head tilted on 1 side', 'looking at his friends'],1
1720,7080108581.mp4,DO,what were all the children wearing on their hands?,4,['blankets', 'dance props', 'bib', 'plastic bag', 'gloves'],4
1721,6827449094.mp4,CW,why did the boy hit the steering wheel when he was in front of the camera?,3,['fustrated', 'trying to scare baby', 'on signal', 'honking', 'continue to steer'],4
1723,2482233944.mp4,TN,what does the man standing beside the fridge do after pressing on the phone for a while at the end?,1,['take cup', 'answer phone', 'pick up paper', 'enter the room', 'talking'],1
1725,7360147620.mp4,CW,why do the geese have to bend down?,4,['smell the grass', 'play with each other', 'sit down', 'drink water', 'search for food'],4
1726,3329878386.mp4,DC,how many people are involved in the video?,4,['three', 'four', 'six', 'two', 'one'],3
1728,5386574125.mp4,TN,what did the person do after she removed the plastic from the monitor?,2,['drink water', 'wears clothes', 'move away from the monitor', 'check documents', 'point to the camera'],3
1731,4178047134.mp4,CW,why is the baby moving his limbs at the beginning of the video?,3,['bottle taken out from mouth', 'playing', 'eat the food', 'trying to grab something', 'to eat'],1
1732,3859630486.mp4,CW,why is the boy looking down while walking on the shore?,0,['watching his steps', 'curious', 'heavy bag', 'take surfboard from the man', 'to pass the drink'],1
1734,5617027305.mp4,TN,what did the dog do after the man jumped down from the stairs?,4,['run and jump down stairs', 'push the bike down', 'bite toy bone', 'walk around', 'ran to the man'],4
1735,5139599690.mp4,CW,why is the boy holding a cutter in his hands in the beginning?,1,['man passed it to him', 'cutting wood', 'open metal cans', 'cut open the plastic', 'cut off weeds'],1
1736,2414043078.mp4,CW,why are the man wearing harnesses?,3,['for fun', 'uniform', 'hiking outfit', 'climb the cliff', 'to suspend in air'],3
1737,7605780282.mp4,CW,why are the kids gathering around?,4,['dancing to music', 'picnic', 'crying over the dead dog', 'playing badminton', 'stare at robot'],3
1740,6776284781.mp4,DL,where are the lady and the boy walking?,4,['on the road', 'white room', 'in the boat', 'on the wooden plank', 'forest trail'],4
1741,5344242564.mp4,DC,how many people are on the vehicle?,1,['eleven', 'one', 'three', 'four', 'two'],4
1742,2574374895.mp4,CW,why is the baby climbing on the floor in the middle of the video?,2,['lost balance', 'more comfortable at crawling', 'play with cup on the floor', 'fell', 'try to make toy work'],1
1743,5999090287.mp4,TN,what does the lady in green do after drinking from her cup?,3,['look at the girl in pink', 'put hand on table', 'adjust the girl s clothes', 'walk away', 'unfold a tissue'],2
1744,9598464461.mp4,CH,how did the lady show the girl that it is fine to touch the goat?,2,['OK sign', 'hold the girls hand', 'touch goat herself', 'encourage the girl', 'pass her the carrot sticks to feed the goat'],1
1745,4458449046.mp4,TC,what is the man in stripes doing in this video?,3,['hides below the table', 'fixing a toy plane', 'surfing', 'playing golf', 'riding a motorbike'],3
1746,4578166923.mp4,TC,what was the lady without spectacles doing when the man with beard was talking?,2,['start talking', 'eating', 'to scratch and relieve itch', 'wave', 'rotates'],1
1747,7390196932.mp4,CH,how does the darker shade crocodile move its head in the middle of the video?,0,['turn to the left', 'bounced under chair', 'bob head up and down', 'turn to the water puddle on the side', 'shakes it off'],2
1748,4242382178.mp4,DC,how many people are there on the car?,4,['three', 'seven', 'four', 'six', 'five'],0
1749,5564473671.mp4,CW,why is the man in black pants standing behind the people holding bows?,4,['to push them', 'emcee talking to audience', 'grab some food', 'take video', 'watching them practice'],4
1750,5441902119.mp4,CW,why was the shorter boy not wearing a cap in the middle of the video?,4,['cold and change to beanie', 'he took it off', 'to tie hair', 'taken away by adult', 'older boy threw his cap'],1
1751,2679006680.mp4,CH,how does the girl carry the toy?,4,['on her hands', 'attached to her clothes', 'carry in baby bag', 'hook to her shorts', 'on her neck'],0
1752,4220621763.mp4,TC,how did the lady react when she opened the present?,3,['no reaction', 'fall backwards', 'cover her mouth', 'smile', 'lift her arms'],3
1753,4094248027.mp4,CW,why is the woman in black looking at the girl sitting on her lap from the middle of the video?,2,['check where girl in pink is', 'take gift from girl', 'paying attention to girl', 'posing', 'take gift out for girl'],2
1754,4178047134.mp4,CH,how did the lady place the baby as she wrapped the baby with the blanket?,2,['talk to baby', 'strap baby to body', 'lying down', 'put baby on her lap', 'puts her hand behind baby s neck'],2
1755,2982867777.mp4,CH,how did the lady support the dog at the end of the video?,2,['her own hands', 'caress dog', 'hug it', 'lie on lady s lap', 'lady hands over the food'],0
1756,12884491894.mp4,TP,what did the child do before opening the door at the middle?,0,['turning it', 'clap hands', 'paused to look at the hole', 'grabs the lady', 'enters the toy car'],0
1758,8674344665.mp4,CW,why did the crocodile raised its head?,1,['want to get food', 'yawning', 'test crocodile s reaction', 'shake off water', 'eat food'],3
1759,3440542069.mp4,TN,what does the lady do after feeding the baby?,3,['continue feeding', 'swing her right hand', 'feed goat', 'sits down', 'put her hand on his forehead'],3
1760,3426605205.mp4,CH,how does the baby keep his shirt clean?,2,['use a very long spoon', 'wear multiple layers of clothing', 'wear bib', 'rub off', 'use wet wipe'],2
